total_listings,latitude,longitude,accommodates,bathrooms,bedrooms,num_of_beds,min_nights,max_nights,avail_next_30_days,avail_next_60_days,avail_next_90_days,avail_next_365_days,num_of_reviews,avg_review_score,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,years_hosting
1,52.37571,4.89302,2,1.0,1.0,1.0,3,1125,0,0,0,0,28,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.6
1,52.35917,4.85815,2,1.0,1.0,1.0,2,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52
1,52.345690000000005,4.8724300000000005,2,1.0,1.0,1.0,1,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.6
1,52.361290000000004,4.86303,2,1.0,1.0,1.0,7,1125,0,0,0,0,6,100.0,10.0,10.0,9.0,9.0,10.0,9.0,7.17
1,52.364779999999996,4.86192,2,1.0,1.0,1.0,1,14,0,0,0,0,39,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.66
3,52.36851,4.87403,1,1.0,1.0,1.0,20,120,30,60,90,365,86,89.0,9.0,8.0,9.0,9.0,10.0,9.0,5.6
1,52.3551,4.90111,2,1.0,1.0,1.0,3,14,0,0,0,0,4,80.0,10.0,10.0,10.0,10.0,9.0,9.0,5.6
1,52.37899,4.84764,4,1.0,1.0,2.0,3,14,0,0,0,0,16,90.0,9.0,9.0,9.0,8.0,8.0,9.0,6.22
1,52.355979999999995,4.892930000000001,2,1.0,1.0,1.0,3,1125,0,0,0,0,14,85.0,9.0,7.0,10.0,10.0,10.0,8.0,6.5
1,52.3532,4.89539,2,1.0,1.0,1.0,3,1125,0,0,0,0,5,96.0,10.0,9.0,10.0,10.0,10.0,10.0,5.6
1,52.363820000000004,4.94345,2,1.0,1.0,1.0,1,1125,0,0,0,133,125,96.0,9.0,10.0,10.0,10.0,9.0,9.0,9.34
1,52.375440000000005,4.87641,4,1.0,1.0,2.0,2,1125,0,0,0,0,43,95.0,10.0,9.0,10.0,10.0,9.0,9.0,7.36
1,52.37314,4.880330000000001,2,1.0,1.0,1.0,1,7,0,0,0,0,7,87.0,9.0,8.0,9.0,10.0,10.0,9.0,5.95
3,52.384609999999995,4.84923,4,2.0,1.0,2.0,1,1125,0,0,0,0,7,97.0,10.0,9.0,10.0,9.0,9.0,9.0,5.6
1,52.37551,4.857419999999999,2,1.5,1.0,1.0,2,50,0,0,0,0,24,98.0,10.0,10.0,10.0,10.0,10.0,9.0,7.4
1,52.3664,4.93077,2,1.0,1.0,1.0,2,1125,0,0,0,0,9,100.0,9.0,10.0,9.0,10.0,9.0,9.0,6.59
1,52.37794,4.87244,2,1.0,1.0,1.0,1,1125,0,0,0,0,25,96.0,10.0,10.0,10.0,10.0,10.0,10.0,5.64
0,52.37487,4.8794900000000005,2,1.0,1.0,1.0,1,1125,0,9,39,159,261,89.0,9.0,9.0,9.0,9.0,10.0,9.0,8.68
1,52.361979999999996,4.86485,2,1.0,1.0,1.0,5,1125,0,0,0,0,10,96.0,9.0,10.0,10.0,10.0,10.0,10.0,7.52
1,52.36626,4.874630000000001,2,1.0,1.0,1.0,3,1125,29,59,89,364,73,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.35
2,52.37538,4.91525,2,1.5,1.0,0.0,3,1125,30,60,90,181,91,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.59
3,52.37938,4.84802,6,1.0,1.0,1.0,7,11,0,0,0,0,2,100.0,8.0,10.0,10.0,10.0,8.0,9.0,7.44
1,52.36753,4.89845,4,1.0,2.0,2.0,2,1125,0,0,0,0,45,99.0,10.0,10.0,10.0,10.0,10.0,9.0,5.59
1,52.369279999999996,4.88026,2,1.0,1.0,1.0,3,1125,30,49,49,49,39,93.0,10.0,9.0,10.0,10.0,10.0,9.0,6.94
3,52.37681,4.90522,4,1.0,2.0,3.0,4,1125,30,60,60,284,44,98.0,10.0,10.0,10.0,10.0,10.0,9.0,7.71
1,52.37035,4.9162099999999995,2,1.0,1.0,1.0,2,1125,0,0,0,0,37,86.0,9.0,9.0,10.0,10.0,9.0,8.0,5.59
1,52.373709999999996,4.89302,8,1.0,4.0,4.0,2,1125,0,0,0,0,8,93.0,9.0,9.0,10.0,10.0,10.0,9.0,6.73
1,52.40421,4.90805,2,1.0,1.0,2.0,2,1125,0,0,0,0,58,89.0,9.0,8.0,9.0,10.0,9.0,9.0,6.18
1,52.38975,4.88034,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38
1,52.35712,4.89059,2,1.0,1.0,1.0,3,1125,0,0,0,0,4,85.0,10.0,8.0,7.0,8.0,9.0,9.0,6.06
1,52.3575,4.89431,2,0.0,1.0,1.0,4,1125,0,0,0,0,15,89.0,9.0,8.0,9.0,10.0,10.0,9.0,5.59
2,52.35524,4.92422,2,1.0,1.0,1.0,4,7,0,0,0,101,56,98.0,10.0,10.0,10.0,10.0,9.0,9.0,6.95
2,52.353629999999995,4.88971,3,1.0,1.0,1.0,2,30,30,60,90,90,40,93.0,10.0,9.0,10.0,10.0,9.0,9.0,5.87
1,52.372009999999996,4.90635,2,1.0,1.0,1.0,2,1125,0,0,0,0,4,100.0,10.0,9.0,10.0,10.0,10.0,9.0,6.39
1,52.36104,4.9439,2,1.0,1.0,1.0,4,1125,0,0,0,0,11,98.0,10.0,9.0,10.0,10.0,9.0,10.0,5.59
1,52.3911,4.91282,2,1.0,2.0,3.0,2,31,0,0,0,42,16,95.0,10.0,10.0,10.0,10.0,9.0,9.0,5.59
1,52.380320000000005,4.877730000000001,2,1.0,1.0,1.0,2,1125,0,0,0,0,10,94.0,9.0,10.0,10.0,9.0,10.0,9.0,5.59
1,52.35208,4.8941300000000005,4,1.5,4.0,6.0,3,1125,0,0,0,0,6,93.0,9.0,10.0,10.0,9.0,9.0,9.0,5.96
1,52.38258,4.85036,3,1.0,2.0,2.0,3,10,0,0,0,0,54,97.0,10.0,10.0,10.0,10.0,9.0,9.0,9.29
1,52.38105,4.85149,2,1.0,1.0,1.0,2,1125,0,0,0,0,14,93.0,9.0,9.0,9.0,10.0,8.0,9.0,6.84
1,52.355959999999996,4.887630000000001,2,1.0,1.0,1.0,4,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56
1,52.35256,4.86151,4,1.0,2.0,3.0,3,1125,0,0,0,0,2,100.0,7.0,10.0,10.0,9.0,10.0,9.0,9.9
1,52.39008,4.87795,2,1.0,1.0,1.0,3,1125,0,0,0,0,8,98.0,10.0,10.0,8.0,9.0,9.0,9.0,5.59
1,52.33423,4.87896,2,1.0,1.0,1.0,2,1125,0,0,0,0,1,80.0,10.0,10.0,6.0,10.0,8.0,8.0,5.61
1,52.34277,4.9240900000000005,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59
1,52.356320000000004,4.87395,4,3.5,3.0,4.0,2,1125,0,0,0,0,7,91.0,9.0,9.0,10.0,10.0,10.0,8.0,5.59
1,52.36153,4.936030000000001,2,1.5,1.0,1.0,5,14,0,0,0,0,9,93.0,10.0,10.0,10.0,10.0,9.0,9.0,5.59
1,52.3813,4.85041,2,1.0,1.0,1.0,2,4,0,0,0,0,2,100.0,10.0,10.0,9.0,10.0,10.0,10.0,5.7
2,52.35492,4.89865,2,1.0,1.0,1.0,1,1125,0,0,0,0,594,97.0,10.0,10.0,10.0,10.0,10.0,9.0,5.6
1,52.35423,4.92884,4,1.5,1.0,2.0,2,1125,0,0,0,0,37,89.0,9.0,9.0,9.0,9.0,9.0,9.0,5.69
1,52.35846,4.85696,2,1.0,1.0,1.0,3,60,0,0,0,0,10,94.0,10.0,10.0,9.0,10.0,9.0,9.0,5.59
2,52.355540000000005,4.92621,3,1.0,1.0,1.0,7,30,0,0,0,0,14,92.0,10.0,9.0,10.0,10.0,9.0,9.0,5.62
2,52.35321,4.8901900000000005,2,1.0,1.0,2.0,4,30,0,0,0,0,17,95.0,9.0,9.0,10.0,10.0,10.0,9.0,10.18
1,52.36319,4.8975,2,1.0,1.0,1.0,5,28,0,0,2,2,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.59
2,52.3506,4.85147,6,1.5,2.0,3.0,2,1125,0,0,0,0,23,97.0,10.0,9.0,10.0,10.0,10.0,10.0,5.58
1,52.375409999999995,4.87493,4,1.0,2.0,2.0,2,3,0,0,0,0,36,94.0,10.0,10.0,10.0,10.0,10.0,9.0,7.75
1,52.3849,4.86817,4,1.5,2.0,2.0,4,28,0,0,0,0,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10.9
3,52.374759999999995,4.90434,4,1.0,2.0,3.0,4,1125,29,59,59,97,66,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7.71
2,52.36523,4.87039,2,1.0,1.0,1.0,3,5,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.58
1,52.38332,4.87256,2,1.0,1.0,1.0,2,5,0,0,0,0,25,94.0,9.0,9.0,10.0,10.0,10.0,9.0,5.69
1,52.32546,4.88764,2,1.5,1.0,1.0,1,1125,30,60,90,90,39,95.0,10.0,10.0,10.0,10.0,9.0,9.0,7.18
1,52.35479,4.90191,2,1.0,1.0,1.0,5,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9.49
2,52.35174,4.9025,2,1.0,1.0,1.0,6,14,0,0,0,0,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.58
1,52.3686,4.87854,6,3.0,2.0,2.0,2,1125,30,60,90,180,148,94.0,10.0,9.0,10.0,10.0,10.0,9.0,7.45
1,52.36927,4.87434,3,1.0,2.0,2.0,2,1125,0,0,0,0,8,95.0,10.0,9.0,10.0,10.0,9.0,9.0,5.58
1,52.39249,4.94232,2,1.0,2.0,4.0,2,60,0,0,0,0,30,91.0,10.0,10.0,10.0,10.0,9.0,9.0,5.58
1,52.388040000000004,4.91863,2,1.0,1.0,1.0,6,1125,0,0,0,0,13,97.0,10.0,10.0,10.0,10.0,9.0,10.0,5.58
1,52.374520000000004,4.89761,2,1.0,1.0,1.0,2,1125,0,0,0,39,34,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.6
1,52.357040000000005,4.87908,2,1.0,1.0,1.0,2,365,0,0,0,0,21,94.0,10.0,9.0,9.0,9.0,10.0,9.0,5.59
1,52.37012,4.90573,2,1.5,1.0,1.0,2,1125,0,0,0,0,14,96.0,10.0,10.0,10.0,10.0,10.0,10.0,6.24
1,52.38257,4.87027,2,1.0,0.0,2.0,2,1125,0,0,0,0,30,95.0,10.0,10.0,10.0,10.0,9.0,9.0,5.58
1,52.36374,4.94329,4,1.5,2.0,2.0,2,1125,0,0,0,0,20,98.0,10.0,9.0,10.0,10.0,9.0,9.0,6.51
1,52.340379999999996,4.91892,4,2.5,3.0,3.0,3,1125,0,0,0,0,30,85.0,9.0,8.0,9.0,10.0,9.0,9.0,5.58
1,52.349,4.9054400000000005,2,1.0,1.0,1.0,2,1125,0,0,0,0,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,6.64
1,52.35836,4.8886400000000005,2,1.5,1.0,1.0,3,1125,0,0,0,0,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.6
1,52.36967,4.86859,5,1.0,4.0,4.0,3,35,0,0,0,0,30,95.0,10.0,9.0,10.0,9.0,10.0,9.0,8.75
1,52.35393,4.88968,4,1.0,2.0,2.0,3,1125,0,0,0,0,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.58
0,52.37594,4.84647,2,1.0,0.0,2.0,2,1125,0,11,41,41,25,90.0,10.0,9.0,9.0,9.0,9.0,9.0,5.58
1,52.34964,4.88778,2,1.0,1.0,1.0,2,1125,0,0,0,0,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7.73
1,52.373000000000005,4.96948,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57
1,52.35437,4.9975,1,1.5,1.0,1.0,180,360,17,17,17,204,333,95.0,10.0,9.0,10.0,10.0,9.0,9.0,7.08
1,52.36295,4.87259,4,2.0,3.0,4.0,2,10,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.12
1,52.346090000000004,4.89345,5,1.0,3.0,5.0,2,1125,0,0,0,0,2,90.0,9.0,10.0,10.0,10.0,9.0,8.0,8.83
1,52.37487,4.87326,2,1.0,1.0,1.0,2,60,0,0,0,0,18,93.0,10.0,10.0,10.0,10.0,9.0,9.0,5.58
0,52.3656,4.8585199999999995,2,1.0,1.0,1.0,1,1125,24,50,77,342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81
1,52.37193,4.85918,2,1.0,1.0,1.0,3,1125,0,0,0,0,14,93.0,10.0,8.0,10.0,10.0,9.0,9.0,7.52
1,52.37364,4.88946,4,1.0,2.0,2.0,2,1125,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,5.69
1,52.36847,4.928380000000001,4,2.5,3.0,4.0,7,21,0,0,0,23,21,99.0,10.0,10.0,10.0,10.0,9.0,9.0,5.64
1,52.36371,4.83881,4,1.5,2.0,2.0,4,20,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,9.0,9.0,7.12
1,52.35309,4.8536,2,1.0,1.0,1.0,2,30,0,0,0,0,25,96.0,10.0,10.0,10.0,10.0,9.0,9.0,6.93
1,52.37082,4.8583,6,1.0,3.0,6.0,3,60,0,0,0,0,43,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5
1,52.37102,4.85725,2,1.5,1.0,1.0,2,1125,0,0,0,0,14,96.0,10.0,9.0,10.0,10.0,10.0,10.0,6.59
1,52.36074,4.8554699999999995,4,1.5,2.0,2.0,3,60,15,45,65,65,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.05
1,52.37194,4.85807,4,1.0,2.0,2.0,100,1125,27,57,87,362,19,95.0,10.0,10.0,10.0,10.0,10.0,10.0,6.78
1,52.35426,4.88889,4,1.0,2.0,2.0,4,1125,0,0,0,0,11,93.0,10.0,9.0,10.0,10.0,10.0,9.0,5.58
1,52.384879999999995,4.87592,4,1.5,1.0,2.0,4,1125,0,0,0,0,3,93.0,10.0,10.0,10.0,9.0,9.0,10.0,8.55
1,52.36226,4.86101,4,1.0,2.0,4.0,2,1125,0,0,0,0,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,7.19
1,52.355740000000004,4.89651,2,1.0,0.0,1.0,1,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.54
1,52.37236,4.85056,2,1.5,1.0,1.0,3,20,29,59,89,364,31,95.0,10.0,9.0,10.0,10.0,9.0,9.0,5.58
1,52.36376,4.9336,2,1.0,1.0,1.0,2,1125,29,59,89,364,27,96.0,10.0,9.0,10.0,10.0,9.0,9.0,6.33
1,52.35395,4.89161,2,1.0,1.0,1.0,2,18,0,0,0,0,3,93.0,10.0,10.0,10.0,10.0,10.0,10.0,5.84
1,52.3735,4.87335,3,1.5,1.0,2.0,2,5,29,59,89,89,92,95.0,10.0,9.0,10.0,10.0,10.0,9.0,5.58
1,52.36253,4.8597,4,1.0,2.0,2.0,7,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03
1,52.35311,4.84783,4,1.0,3.0,3.0,3,28,0,0,1,2,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.31
1,52.37097,4.86699,2,1.0,1.0,1.0,3,7,0,0,0,0,29,95.0,10.0,10.0,10.0,10.0,10.0,10.0,8.5
1,52.35463,4.997269999999999,2,1.5,1.0,1.0,1,6,30,60,90,365,321,97.0,10.0,10.0,10.0,10.0,9.0,9.0,7.08
1,52.38465,4.87827,3,1.5,2.0,2.0,2,100,1,1,1,1,54,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.69
1,52.35777,4.85763,4,1.0,2.0,2.0,3,60,30,56,86,361,22,99.0,10.0,10.0,10.0,10.0,10.0,9.0,7.69
1,52.350429999999996,4.85533,2,1.0,1.0,1.0,2,1125,0,0,0,0,3,73.0,8.0,9.0,7.0,7.0,9.0,9.0,5.59
1,52.373670000000004,4.94688,5,1.5,4.0,4.0,5,40,0,0,0,0,18,96.0,10.0,10.0,10.0,10.0,10.0,9.0,6.96
1,52.36383,4.904,3,1.0,2.0,2.0,3,14,0,0,0,0,11,89.0,9.0,9.0,10.0,10.0,10.0,9.0,7.85
1,52.35321,4.90229,2,1.5,1.0,1.0,3,55,0,0,0,0,20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.57
98,52.35257,4.89717,4,1.0,1.0,2.0,2,365,0,0,0,0,9,98.0,10.0,9.0,10.0,10.0,10.0,9.0,9.19
1,52.37928,4.85735,2,1.0,1.0,1.0,5,1125,29,59,89,364,39,95.0,10.0,10.0,10.0,10.0,9.0,9.0,8.91
2,52.36311,4.87593,3,1.0,2.0,2.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78
1,52.3668,4.86605,2,1.0,1.0,1.0,1,1125,0,0,0,0,2,90.0,10.0,8.0,10.0,10.0,9.0,8.0,6.48
1,52.37689,4.8470699999999995,2,1.0,0.0,1.0,3,15,0,0,0,0,48,98.0,10.0,10.0,9.0,10.0,9.0,9.0,9.18
1,52.35843,4.94275,2,1.5,1.0,1.0,1,1125,0,0,0,0,4,90.0,10.0,10.0,10.0,10.0,10.0,9.0,8.04
0,52.35665,4.91226,2,1.0,1.0,1.0,3,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,8.54
1,52.35686,4.89505,4,1.0,2.0,2.0,2,1125,0,0,0,0,7,90.0,9.0,9.0,10.0,10.0,9.0,8.0,5.57
3,52.35539,4.949669999999999,2,1.5,1.0,1.0,1,1125,0,0,0,0,8,100.0,10.0,10.0,9.0,10.0,9.0,10.0,5.66
1,52.375370000000004,4.84666,4,1.0,3.0,4.0,1,1125,0,0,0,0,40,96.0,10.0,9.0,10.0,10.0,9.0,9.0,5.57
2,52.36355,4.91224,2,1.0,1.0,1.0,5,8,0,0,0,0,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.57
1,52.35275,4.84929,4,1.5,2.0,4.0,3,1125,0,0,0,0,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,9.18
1,52.33956,4.919169999999999,3,1.0,0.0,0.0,4,1125,0,0,0,0,38,96.0,10.0,9.0,10.0,10.0,9.0,9.0,6.62
1,52.37708,4.85618,2,1.0,1.0,1.0,2,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,9.0,9.0,6.92
1,52.34576,4.89256,2,1.5,1.0,1.0,2,14,0,10,40,315,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,8.09
1,52.37689,4.86227,3,1.0,2.0,1.0,2,7,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.79
0,52.35814,4.9122900000000005,2,1.0,1.0,1.0,4,60,0,0,0,0,24,94.0,10.0,9.0,10.0,10.0,9.0,9.0,6.79
1,52.34817,4.859780000000001,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
1,52.35045,4.79842,4,1.0,2.0,2.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
3,52.38921,4.87504,4,2.0,2.0,3.0,1,1125,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
1,52.356190000000005,4.85064,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94
1,52.35647,4.90944,2,1.0,1.0,1.0,3,1125,0,0,0,0,42,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.01
3,52.3751,4.86705,2,1.0,1.0,1.0,1,14,0,0,0,0,19,98.0,9.0,10.0,10.0,10.0,9.0,10.0,5.61
1,52.34292,4.85962,2,2.0,1.0,1.0,4,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
1,52.376999999999995,4.88456,4,1.0,2.0,2.0,3,60,0,0,0,0,20,94.0,10.0,9.0,10.0,10.0,10.0,9.0,10.92
1,52.35497,4.86639,5,1.0,3.0,3.0,2,1125,0,0,0,0,19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.56
1,52.35864,4.909,2,1.0,0.0,1.0,2,7,0,0,0,0,34,96.0,10.0,10.0,10.0,10.0,9.0,9.0,5.56
1,52.36885,4.85496,4,1.0,1.0,2.0,3,30,0,0,0,0,12,93.0,10.0,9.0,10.0,10.0,10.0,9.0,9.82
1,52.35783,4.922630000000001,2,1.0,1.0,1.0,3,1125,0,0,0,0,7,89.0,9.0,8.0,9.0,9.0,9.0,9.0,5.56
2,52.373740000000005,4.85305,1,1.0,1.0,1.0,2,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.72
2,52.36412,4.98524,2,1.5,1.0,2.0,1,1125,4,5,31,274,17,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.56
2,52.36415,4.98588,4,1.5,2.0,3.0,1,7,0,1,17,207,58,95.0,10.0,10.0,10.0,10.0,9.0,9.0,5.56
1,52.38347,4.84274,4,1.5,2.0,2.0,1,30,0,0,0,0,31,96.0,10.0,10.0,10.0,10.0,9.0,9.0,5.56
1,52.37833,4.85867,2,1.0,1.0,2.0,2,60,0,0,0,0,12,100.0,10.0,10.0,10.0,10.0,9.0,10.0,7.79
1,52.386959999999995,4.91566,2,1.5,1.0,1.0,3,1125,0,0,0,0,36,97.0,10.0,10.0,10.0,10.0,9.0,9.0,5.56
1,52.37842,4.87374,2,1.0,1.0,1.0,2,1125,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,10.0,6.0,6.82
3,52.36137,4.92779,4,1.0,2.0,2.0,4,1125,0,0,0,0,3,93.0,10.0,10.0,9.0,9.0,9.0,9.0,9.21
1,52.36593,4.8539,2,1.0,1.0,1.0,3,1125,0,0,0,0,7,97.0,10.0,10.0,10.0,10.0,9.0,9.0,6.88
1,52.364470000000004,4.88601,4,1.0,1.0,1.0,2,60,0,0,0,0,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.93
1,52.36865,4.85264,2,1.5,1.0,1.0,1,30,0,0,0,0,24,98.0,10.0,10.0,10.0,10.0,9.0,9.0,8.32
1,52.36637,4.87244,2,1.0,1.0,1.0,2,1125,0,0,0,0,26,98.0,10.0,10.0,10.0,10.0,9.0,9.0,6.24
0,52.368790000000004,4.85849,2,1.0,1.0,1.0,1,1125,12,41,70,336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81
1,52.387170000000005,4.88912,2,1.0,1.0,1.0,2,10,12,42,70,312,403,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.56
1,52.366929999999996,4.87601,2,1.5,1.0,1.0,2,1123,0,0,0,0,20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7.96
1,52.3483,4.862019999999999,2,1.0,1.0,1.0,1,1125,0,0,0,0,34,96.0,10.0,10.0,10.0,10.0,9.0,9.0,7.07
1,52.374970000000005,4.85602,3,1.0,1.0,2.0,2,6,0,0,0,0,8,93.0,8.0,9.0,10.0,10.0,10.0,9.0,6.59
3,52.393440000000005,4.87025,2,1.0,1.0,1.0,3,1125,29,59,89,364,22,96.0,10.0,10.0,10.0,10.0,9.0,10.0,5.56
1,52.37109,4.86048,2,1.0,1.0,1.0,2,1125,0,0,0,70,285,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.56
1,52.36562,4.93122,4,1.0,2.0,2.0,3,365,0,0,0,0,56,93.0,9.0,9.0,9.0,9.0,9.0,9.0,5.56
1,52.345420000000004,4.89246,2,1.0,2.0,1.0,3,1125,0,0,0,0,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8.28
2,52.36242,4.90928,2,1.0,0.0,1.0,2,1125,30,60,85,353,373,94.0,9.0,8.0,10.0,10.0,10.0,9.0,5.56
1,52.360279999999996,4.9128099999999995,2,1.0,1.0,1.0,2,1125,0,0,0,0,5,92.0,10.0,9.0,10.0,10.0,9.0,9.0,9.92
1,52.37952,4.875719999999999,2,1.0,1.0,2.0,2,14,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.56
1,52.35257,4.84936,2,1.0,1.0,1.0,2,1125,0,0,0,0,1,100.0,10.0,6.0,10.0,10.0,10.0,10.0,6.28
1,52.371390000000005,4.8601,3,1.0,1.0,1.0,3,1125,7,37,67,67,33,98.0,10.0,9.0,10.0,10.0,9.0,9.0,7.5
0,52.35946,4.89304,2,1.0,0.0,1.0,3,1124,0,0,0,0,12,90.0,9.0,10.0,10.0,10.0,10.0,8.0,51.14
1,52.35315,4.900980000000001,2,1.0,1.0,1.0,5,1125,0,0,0,0,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,6.41
2,52.39186,4.924259999999999,4,1.0,2.0,2.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
1,52.37235,4.85773,2,1.0,1.0,1.0,14,1125,0,0,0,0,8,95.0,10.0,10.0,10.0,10.0,9.0,9.0,8.31
1,52.37106,4.8720300000000005,4,1.0,2.0,2.0,30,1125,30,60,90,362,60,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.96
1,52.350770000000004,4.84652,4,1.0,2.0,2.0,2,1125,0,0,0,0,8,98.0,10.0,10.0,10.0,10.0,8.0,9.0,5.56
1,52.36758,4.84963,2,1.0,0.0,1.0,1,1125,0,0,15,192,336,93.0,9.0,10.0,10.0,10.0,10.0,9.0,6.62
0,52.354729999999996,4.85107,4,1.0,2.0,2.0,1,1125,30,60,90,365,78,88.0,9.0,8.0,10.0,10.0,9.0,9.0,5.55
1,52.36185,4.889069999999999,2,1.0,1.0,1.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28
1,52.37167,4.85456,2,1.0,1.0,1.0,3,1125,0,0,0,0,25,96.0,10.0,10.0,10.0,10.0,9.0,9.0,7.82
1,52.351040000000005,4.886480000000001,2,1.5,1.0,1.0,4,1125,0,0,0,0,6,97.0,9.0,8.0,10.0,9.0,10.0,9.0,7.89
1,52.372659999999996,4.94799,2,1.0,1.0,1.0,8,22,28,58,88,363,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.36
1,52.38075,4.886019999999999,2,1.0,1.0,1.0,3,31,0,0,0,0,13,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.64
1,52.37157,4.93939,4,1.0,3.0,4.0,3,1125,0,0,0,225,7,97.0,9.0,10.0,10.0,10.0,9.0,9.0,5.91
2,52.40242,4.91363,2,1.5,1.0,0.0,5,14,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,6.95
1,52.36867,4.9288,2,1.0,1.0,1.0,3,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73
2,52.378029999999995,4.87311,2,1.0,1.0,1.0,2,1125,0,0,0,0,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.09
2,52.37239,4.87172,2,1.0,1.0,0.0,3,100,29,57,87,362,256,91.0,9.0,9.0,10.0,10.0,10.0,9.0,6.29
1,52.35179,4.7980599999999995,2,1.0,1.0,1.0,2,30,0,0,0,0,7,100.0,10.0,10.0,10.0,10.0,9.0,9.0,6.86
1,52.3619,4.88438,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05
